murli_category,label,language,text,source
CA_self_commitment,create_action,hinglish,"Kaam kar raha hun, by end of week ho jayega",CA15_self_commitments
CA_self_commitment,create_action,tenglish,PO responsibility naadhi. operations tho maatlaadi Friday lopala ready chesthanu,CA15_self_commitments
CA_self_commitment,create_action,hinglish,chk karke confirm karta hun by noon tomorrow,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll send the user story by lunch,CA15_self_commitments
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the SLA. Expecting an answer from management day after tomorrow,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Mujhe next Monday tak time do ye sort karne ke liye. compliance aur the director se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,en,Give me until next Wednesday to sort this out. I need to check with finance and the vendor before I can confirm anything on the release notes,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll send the dashboard by lunch,CA15_self_commitments
CA_self_commitment,create_action,tenglish,EOD lopala dashboard meeda update isthanu,CA16_promises_to_others
CA_self_commitment,create_action,en,"Sir Working on it, will be done by EOD",CA15_self_commitments
CA_self_commitment,create_action,tenglish,"Pani chesthunnanu, Friday lopala avuthundhi",CA15_self_commitments
CA_self_commitment,create_action,en,Taking ownership of the feature spec. I'll coordinate with business dev and have it ready by Friday. Don't worry about this one,CA15_self_commitments
CA_self_commitment,create_action,hinglish,Mujhe Wednesday tak time do ye sort karne ke liye. marketing aur the partner se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,en,give me until thursday to sort this out. i need to check with admin and the customer before i can confirm anything on the minutes,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the release notes. Expecting an answer from the CEO Monday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Main proposal bhej dunga by next week,CA15_self_commitments
CA_self_commitment,create_action,tenglish,Naaku Thursday varaku time ivvandi. support mariyu client tho maatlaadaali mundu,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the onboarding doc. Expecting an answer from the auditor Wednesday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,compliance doc ki ownership le raha hun. product se coordinate karke by next week ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,i'll send the timesheet by tomorrow,CA15_self_commitments
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the brief. Expecting an answer from the partner this Friday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,release notes ki ownership le raha hun. product se coordinate karke by lunch ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,hinglish,Main timesheet check karke aapko confirm karta hun by lunch. Abhi compliance se clarification maang raha hun,CA16_promises_to_others
CA_self_commitment,create_action,en,sir Taking ownership of the analysis. I'll coordinate with procurement and have it ready tonight. Don't worry about this one,CA15_self_commitments
CA_self_commitment,create_action,en,Give me until next Wednesday to sort this out. I need to check with sales and the CEO before I can confirm anything on the design mockup,CA16_promises_to_others
CA_self_commitment,create_action,en,Taking ownership of the spec doc. I'll coordinate with design and have it ready by Friday. Don't worry about this one,CA15_self_commitments
CA_self_commitment,create_action,en,Let me check n confirm by lunch,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,quotation ki ownership le raha hun procurement se coordinate karke by Friday ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,give me until friday to sort this out. i need to check with it & the investor before i can confirm anything on the nda,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,kaam kar raha hun by noon tomorrow ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,I'll finish the agenda tonight and share first thing tomorrow,CA15_self_commitments
CA_self_commitment,create_action,tenglish,Naaku Tuesday varaku time ivvandi. IT mariyu client tho maatlaadaali mundu,CA16_promises_to_others
CA_self_commitment,create_action,en,Will update the user story before the scrum and make sure the investor gets it by Monday,CA15_self_commitments
CA_self_commitment,create_action,en,I'll get back to you on the dashboard tonight,CA16_promises_to_others
CA_self_commitment,create_action,tenglish,Friday lopala spreadsheet meeda update isthanu,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll get back to you on the playbook tonight,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Check karke confirm karta hun by Monday,CA16_promises_to_others
CA_self_commitment,create_action,tenglish,repu udayam lopala file meeda update isthanu,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Check karke confirm karta hun by next week,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll get back to u on the SLA by lunch,CA16_promises_to_others
CA_self_commitment,create_action,en,give me until this monday to sort this out. i need to check with admin and the partner before i can confirm anything on the estimate,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,proposal ki ownership le raha hun. support se coordinate karke tonight ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the onboarding doc. Expecting an answer from management day after tomorrow,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll finish the minutes tonight and share first thing tomorrow,CA15_self_commitments
CA_self_commitment,create_action,en,Give me until next week to sort this out. I need to check with accounts and the client before I can confirm anything on the PO,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Main brochure pe kaam karunga aaj raat aur kal subah tak the director ko bhej dunga. Tum log apna kaam karo tension mat lo,CA15_self_commitments
CA_self_commitment,create_action,en,Taking ownership of the wireframe. I'll coordinate with engineering and have it ready by end of day tomorrow. Don't worry about this one,CA15_self_commitments
CA_self_commitment,create_action,en,i'll finish the presentation tonight and sahre first thing tomorrow,CA15_self_commitments
CA_self_commitment,create_action,hinglish,by monday brief pe update karta hun,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,by next week analysis pe update karta hun,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Main release notes pe kaam karunga aaj raat aur kal subah tak management ko bhej dunga. Tum log apna kaam karo tension mat lo,CA15_self_commitments
CA_self_commitment,create_action,hinglish,budget ki ownership le raha hun. product se coordinate karke tonight ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,Give me until next Monday to sort this out. I need to check with support and management before I can confirm anything on the presentation,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Mujhe Monday tak time do ye sort karne ke liye. customer success aur the client se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,tonight user story pe update karta hun,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll send the timesheet by Friday,CA15_self_commitments
CA_self_commitment,create_action,tenglish,Naaku Monday varaku time ivvandi. admin mariyu client tho maatlaadaali mundu,CA16_promises_to_others
CA_self_commitment,create_action,en,i'll loop you in once we have clarity on the expense report. expecting an answer from the stakeholder this thursday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Mujhe day after tomorrow tak time do ye sort karne ke liye. compliance aur the board se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll loop u in once we have clarity on the expense report. Expecting an answer from the auditor Thursday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,by eod file pe update karta hun,CA16_promises_to_others
CA_self_commitment,create_action,tenglish,Naaku repu varaku time ivvandi. IT mariyu client tho maatlaadaali mundu,CA16_promises_to_others
CA_self_commitment,create_action,en,Will update the document before the huddle and make sure the investor gets it by Monday,CA15_self_commitments
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the project plan. Expecting an answer from the investor tomorrow,CA16_promises_to_others
CA_self_commitment,create_action,en,I'll loop you in once we have clarity on the brochure. Expecting an answer from the client this Monday,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Mujhe next Wednesday tak time do ye sort karne ke liye. support aur the client se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,en,Give me until tomorrow to sort this out. I need to check with legal and the partner before I can confirm anything on the design mockup,CA16_promises_to_others
CA_self_commitment,create_action,en,Give me until Monday to sort this out. I need to check with finance and the board b4 I can confirm anything on the expense report,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Mujhe next Monday tak time do ye sort karne ke liye. procurement aur the partner se baat karni hai pehle,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,PO ki ownership le raha hun. QA se coordinate karke by EOD ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,hinglish,Main minutes pe kaam karunga aaj raat aur kal subah tak the stakeholder ko bhej dunga. Tum log apna kaam karo tension mat lo,CA15_self_commitments
CA_self_commitment,create_action,hinglish,Main presentation check karke aapko confirm karta hun by noon tomorrow. Abhi marketing se clarification maang raha hun,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,brochure ki ownership le raha hun. product se coordinate karke by tomorrow ready ho jayega,CA15_self_commitments
CA_self_commitment,create_action,en,Will update the playbook before the all-hands and make sure management gets it by next week,CA15_self_commitments
CA_self_commitment,create_action,hinglish,Main SOW check karke aapko confirm karta hun by end of day tomorrow. Abhi compliance se clarification maang raha hun,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,sir Main invoice check karke aapko confirm karta hun by Friday. Abhi QA se clarification maang raha hun,CA16_promises_to_others
CA_self_commitment,create_action,hinglish,Main contract pe kaam karunga aaj raat aur kal subah tak the investor ko bhej dunga. Tum log apna kaam karo tension mat lo,CA15_self_commitments
